year,month,country_chart,artist,track,rank,streams,spotify_link
2018,10,Global,Post Malone,rockstar (feat. 21 Savage),54.0,10040995,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2018,10,Global,Ariana Grande,God is a woman,78.0,10018966,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
2018,10,Global,Ariana Grande,breathin,83.0,9903753,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
2018,10,Global,"Becky G, Paulo Londra",Cuando Te Besé,52.0,9886882,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
2018,10,Global,Anuel AA,Quiere Beber,50.0,9739397,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
2018,10,Global,Cardi B,Money,46.0,9714415,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
2018,10,Global,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",No Brainer,106.0,9678529,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
2018,10,Global,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,60.0,9666408,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
2018,10,Global,Lady Gaga,Always Remember Us This Way,68.0,9566570,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
2018,10,Global,Loud Luxury,Body (feat. brando),61.0,9527921,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
2018,10,Global,Eminem,Killshot,118.0,9467121,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
2018,10,Global,"J Balvin, Zion & Lennox",No Es Justo,63.0,9401700,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
2018,10,Global,Steve Aoki,Waste It On Me (feat. BTS),52.0,9262210,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
2018,10,Global,Calvin Harris,One Kiss (with Dua Lipa),62.0,9255496,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2018,10,Global,Lil Wayne,Don't Cry (feat. XXXTENTACION),189.0,9006401,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
2018,10,Global,Lukas Graham,Love Someone,68.0,8993351,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
2018,10,Global,Drake,God's Plan,63.0,8920252,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
2018,10,Global,XXXTENTACION,changes,62.0,8888621,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
2018,10,Global,Zara Larsson,Ruin My Life,56.0,8778779,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
2018,10,Global,"Jason Derulo, David Guetta",Goodbye (feat. Nicki Minaj & Willy William),94.0,8687849,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
2018,10,Global,"Tiësto, Dzeko, Preme, Post Malone",Jackie Chan,85.0,8605939,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
2018,10,Global,Twenty One Pilots,Morph,185.0,8522626,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
2018,10,Global,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),60.0,8356398,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
2018,10,Global,Ariana Grande,no tears left to cry,79.0,8261579,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
2018,10,Global,"Becky G, Natti Natasha",Sin Pijama,80.0,8193068,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
2018,10,Global,Maluma,Mala Mía,79.0,8122656,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
2018,10,Global,Khalid,Saturday Nights,101.0,8103764,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
2018,10,Global,"Sebastian Yatra, Mau y Ricky",Ya No Tiene Novio,80.0,7883355,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
2018,10,Global,Post Malone,Psycho (feat. Ty Dolla $ign),76.0,7753775,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2018,10,Global,"Reik, Maluma",Amigos Con Derechos,76.0,7746544,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
2018,10,Global,Anne-Marie,2002,74.0,7722234,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
2018,10,Global,Ed Sheeran,Shape of You,77.0,7675823,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2018,10,Global,Billie Eilish,lovely (with Khalid),86.0,7634818,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2018,10,Global,Lil Uzi Vert,New Patek,121.0,7628899,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
2018,10,Global,"Lil Wayne, Swizz Beatz",Uproar,187.0,7567001,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
2018,10,Global,XXXTENTACION,Fuck Love (feat. Trippie Redd),83.0,7465494,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2018,10,Global,"Kygo, Sandro Cavazza",Happy Now,73.0,7457196,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
2018,10,Global,Khalid,Vertigo,81.0,7437136,https://open.spotify.com/track/06GcodDliPWAYFX2LSFLIu
2018,10,Global,Twenty One Pilots,My Blood,159.0,7367812,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
2018,10,Global,"Luis Fonsi, Ozuna",Imposible,101.0,7341996,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
2018,10,Global,Twenty One Pilots,Chlorine,188.0,7289861,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
2018,10,Global,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),117.0,7286796,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
2018,10,Global,Lauv,There's No Way (feat. Julia Michaels),94.0,7165161,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
2018,10,Global,Imagine Dragons,Believer,85.0,7139243,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
2018,10,Global,Quavo,FLIP THE SWITCH (feat. Drake),80.0,7013195,https://open.spotify.com/track/1rlIrbWboTRGeKfHhgbJRZ
2018,10,Global,Ed Sheeran,Perfect,91.0,6953190,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2018,10,Global,Lil Wayne,Let It Fly (feat. Travis Scott),165.0,6874193,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
2018,10,Global,"Zedd, Elley Duhé",Happy Now,104.0,6872331,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
2018,10,Global,"Lil Baby, Drake",Yes Indeed,97.0,6815765,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
2018,10,Global,Camila Cabello,Havana (feat. Young Thug),92.0,6813913,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2018,10,Global,Ella Mai,Trip,113.0,6796711,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
2018,10,Global,Queen,Bohemian Rhapsody - Remastered 2011,176.0,6774667,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
2018,10,Global,Alesso,REMEDY,165.0,6774313,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
2018,10,Global,Flipp Dinero,Leave Me Alone,106.0,6737223,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
2018,10,Global,"KAROL G, Anuel AA",Culpables,91.0,6734171,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
2018,10,Global,Dua Lipa,IDGAF,93.0,6714350,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
2018,10,Global,"Brytiago, Darell",Asesina,109.0,6698998,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
2018,10,Global,"Marshmello, Anne-Marie",FRIENDS,103.0,6606638,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2018,10,Global,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,102.0,6581626,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
2018,10,Global,"Shakira, Maluma",Clandestino,120.0,6526683,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
2018,10,Global,"Zedd, Maren Morris, Grey",The Middle,100.0,6429462,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
2018,10,Global,Martin Garrix,Ocean (feat. Khalid),138.0,6380044,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
2018,10,Global,Dua Lipa,New Rules,103.0,6349930,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
2018,10,Global,Quavo,WORKIN ME,159.0,6321234,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
2018,10,Global,Imagine Dragons,Thunder,97.0,6315224,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
2018,10,Global,"Future, Juice WRLD",Hard Work Pays Off,147.0,6291947,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv
2018,10,Global,Joji,SLOW DANCING IN THE DARK,150.0,6215457,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
2018,10,Global,Lauv,I Like Me Better,114.0,6171331,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
2018,10,Global,Dennis Lloyd,Nevermind,146.0,6136626,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
2018,10,Global,"Ozuna, Romeo Santos",Ibiza,180.0,6097459,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
2018,10,Global,"Thalia, Natti Natasha",No Me Acuerdo,125.0,6084812,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
2018,10,Global,Travis Scott,STARGAZING,127.0,6052635,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
2018,10,Global,Post Malone,I Fall Apart,117.0,6051222,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2018,10,Global,"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez",Toda - Remix,113.0,6027173,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
2018,10,Global,Martin Garrix,High On Life (feat. Bonn),180.0,5976445,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
2018,10,Global,Drake,Nice For What,130.0,5964519,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
2018,10,Global,Lil Wayne,What About Me (feat. Sosamann),107.0,5947583,https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM
2018,10,Global,XXXTENTACION,Everybody Dies In Their Nightmares,112.0,5938197,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
2018,10,Global,Khalid,Love Lies (with Normani),123.0,5875729,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
2018,10,Global,"Kygo, Imagine Dragons",Born To Be Yours,134.0,5851692,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
2018,10,Global,Twenty One Pilots,Jumpsuit,110.0,5834825,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ
2018,10,Global,Bebe Rexha,I'm a Mess,122.0,5821625,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
2018,10,Global,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),149.0,5812820,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
2018,10,Global,Juice WRLD,All Girls Are The Same,119.0,5786041,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
2018,10,Global,Lele Pons,Celoso,155.0,5784409,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
2018,10,Global,"David Guetta, Bebe Rexha, J Balvin",Say My Name,146.0,5777718,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
2018,10,Global,"Brytiago, Darell, Arevi",Asesina,109.0,5745778,https://open.spotify.com/track/56CvVCJYRQNWwM4vF4neCD
2018,10,Global,Eminem,The Ringer,163.0,5703205,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
2018,10,Global,Juice WRLD,Lean Wit Me,133.0,5691507,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
2018,10,Global,Anderson .Paak,Tints (feat. Kendrick Lamar),121.0,5600121,https://open.spotify.com/track/1gnwGVoG7V08vMX3hyr90x
2018,10,Global,"Kris Kross Amsterdam, The Boy Next Door",Whenever (feat. Conor Maynard),154.0,5593734,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
2018,10,Global,Michael Jackson,Thriller,113.0,5586180,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
2018,10,Global,Trippie Redd,Topanga,116.0,5554071,https://open.spotify.com/track/3tcnWNjEXyXCbFR9zonrX2
2018,10,Global,XXXTENTACION,Look At Me!,132.0,5553987,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
2018,10,Global,Jess Glynne,All I Am,143.0,5537882,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
2018,10,Global,Kevin Roldan,PPP,135.0,5525340,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
2018,10,Global,Sam Smith,Too Good At Goodbyes,130.0,5524109,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
2018,10,Global,Lil Uzi Vert,XO Tour Llif3,129.0,5498428,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2018,10,Global,"Future, Juice WRLD",Jet Lag (feat. Young Scooter),123.0,5492731,https://open.spotify.com/track/2OsDoAzo5SGq10qwmKSQBv
2018,10,Global,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",157.0,5461388,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
2018,10,Global,Twenty One Pilots,Nico and the Niners,126.0,5457153,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt
2018,10,Global,Aminé,REEL IT IN,144.0,5454655,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
2018,10,Global,BlocBoy JB,Look Alive (feat. Drake),136.0,5432935,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
2018,10,Global,Lil Wayne,Dedicate,128.0,5422402,https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc
2018,10,Global,Twenty One Pilots,Smithereens,129.0,5413737,https://open.spotify.com/track/5G6Gt9RtNaeIE418pd4yre
2018,10,Global,"Alan Walker, Sophia Somajo",Diamond Heart,166.0,5400793,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
2018,10,Global,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),141.0,5378994,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
2018,10,Global,Twenty One Pilots,Neon Gravestones,132.0,5334061,https://open.spotify.com/track/0sXvjZV7p4uvyPN4uQo3FH
2018,10,Global,Normani,Checklist (with Calvin Harris) (feat. WizKid),128.0,5300328,https://open.spotify.com/track/5xesHO6GLWTrjsKOjAXRmf
2018,10,Global,James Arthur,Say You Won't Let Go,139.0,5271336,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2018,10,Global,"Charli XCX, Troye Sivan",1999,194.0,5268913,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
2018,10,Global,Lil Yachty,Get Dripped (feat. Playboi Carti),132.0,5245232,https://open.spotify.com/track/3m2aDCqn8eT5ElXDUiboGU
2018,10,Global,"Alan Walker, Au/Ra, Tomine Harket",Darkside,185.0,5241437,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
2018,10,Global,Avril Lavigne,Head Above Water,174.0,5222876,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
2018,10,Global,"Anuel AA, Zion",Hipócrita,153.0,5202053,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
2018,10,Global,Zion & Lennox,La player (Bandolera),188.0,5198264,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
2018,10,Global,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",155.0,5197551,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
2018,10,Global,"Nicky Jam, J Balvin",X (feat. Maluma & Ozuna) - Remix,157.0,5151280,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
2018,10,Global,"Post Malone, Quavo",Congratulations,156.0,5147117,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2018,10,Global,"The Chainsmokers, Halsey",Closer,147.0,5139443,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2018,10,Global,Takeoff,Last Memory,140.0,5065462,https://open.spotify.com/track/66XXCMX3Na7KNfm5e0tOVZ
2018,10,Global,"Shawn Mendes, Zedd",Lost In Japan - Remix,162.0,5052081,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
2018,10,Global,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),139.0,5041350,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX
2018,10,Global,Travis Scott,YOSEMITE,167.0,5027933,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
2018,10,Global,Khalid,Motion,141.0,5003165,https://open.spotify.com/track/1gOyBTO1fDLDTH8Ap12Wyp
2018,10,Global,Eminem,Fall,199.0,4995356,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
2018,10,Global,Dua Lipa,Want To,174.0,4969443,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
2018,10,Global,Twenty One Pilots,The Hype,145.0,4969195,https://open.spotify.com/track/7I3skNaQdvZSS7zXY2VHId
2018,10,Global,Ed Sheeran,Happier,153.0,4944732,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
2018,10,Global,Maroon 5,What Lovers Do (feat. SZA),156.0,4926069,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
2018,10,Global,Quavo,LOSE IT (feat. Lil Baby),144.0,4890527,https://open.spotify.com/track/69PkhA9q3xCWU2CzoZnLAu
2018,10,Global,Reik,Me Niego (feat. Ozuna & Wisin),199.0,4890497,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
2018,10,Global,Lil Baby,Close Friends (Lil Baby & Gunna),149.0,4883003,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
2018,10,Global,Jason Mraz,I'm Yours,160.0,4861161,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
2018,10,Global,"Bonez MC, RAF Camora",500 PS,150.0,4858130,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
2018,10,Global,Lil Wayne,Can't Be Broken,152.0,4855428,https://open.spotify.com/track/5cGpjfgAvidLy6znwkCxkP
2018,10,Global,Lil Pump,Multi Millionaire (feat. Lil Uzi Vert),153.0,4845475,https://open.spotify.com/track/7q8cy4uoA2itYATsKeXhcq
2018,10,Global,XXXTENTACION,the remedy for a broken heart (why am I so in love),166.0,4824798,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
2018,10,Global,Shawn Mendes,In My Blood,162.0,4784404,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
2018,10,Global,Twenty One Pilots,Levitate,158.0,4783834,https://open.spotify.com/track/2uBhGx3m5iJrtsql8Qk00j
2018,10,Global,Juice WRLD,Wasted (feat. Lil Uzi Vert),173.0,4769504,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
2018,10,Global,"David Guetta, Sia",Flames,189.0,4749770,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
2018,10,Global,Khalid,Young Dumb & Broke,175.0,4742966,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
2018,11,Global,Ariana Grande,"thank u, next",1.0,59975503,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2018,11,Global,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2.0,38165586,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2018,11,Global,Bad Bunny,MIA (feat. Drake),5.0,27575660,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
2018,11,Global,"Marshmello, Bastille",Happier,6.0,24162286,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2018,11,Global,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,9.0,24060626,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
2018,11,Global,Mariah Carey,All I Want for Christmas Is You,116.0,24036955,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2018,11,Global,Halsey,Without Me,7.0,23228052,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
2018,11,Global,"Lady Gaga, Bradley Cooper",Shallow,14.0,22847251,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2018,11,Global,XXXTENTACION,BAD!,42.0,22370036,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
2018,11,Global,"XXXTENTACION, Lil Pump",Arms Around You (feat. Maluma & Swae Lee),16.0,21937752,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
2018,11,Global,Travis Scott,SICKO MODE,10.0,20997068,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2018,11,Global,Kodak Black,ZEZE (feat. Travis Scott & Offset),11.0,20473163,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
2018,11,Global,Queen,Bohemian Rhapsody - Remastered 2011,21.0,18440196,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
2018,11,Global,"6ix9ine, Lil Baby",TIC TOC,78.0,17944769,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
2018,11,Global,Meek Mill,Going Bad (feat. Drake),11.0,17883199,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
2018,11,Global,"6ix9ine, Tory Lanez",KIKA,62.0,17735352,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
2018,11,Global,Sheck Wes,Mo Bamba,18.0,17459536,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
2018,11,Global,Billie Eilish,when the party's over,20.0,17152682,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
2018,11,Global,Ava Max,Sweet but Psycho,15.0,16904471,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
2018,11,Global,Paulo Londra,Adan y Eva,46.0,16669088,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2018,11,Global,Ariana Grande,Santa Tell Me,151.0,16471103,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
2018,11,Global,Khalid,Better,23.0,16296806,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
2018,11,Global,Wham!,Last Christmas,121.0,16058707,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2018,11,Global,Imagine Dragons,Bad Liar,49.0,15444402,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
2018,11,Global,benny blanco,Eastside (with Halsey & Khalid),28.0,15042249,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
2018,11,Global,"Lil Peep, XXXTENTACION",Falling Down - Bonus Track,57.0,14842913,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
2018,11,Global,"Dynoro, Gigi D'Agostino",In My Mind,32.0,14782969,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2018,11,Global,Maroon 5,Girls Like You (feat. Cardi B),29.0,14754787,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
2018,11,Global,Imagine Dragons,Natural,58.0,14639164,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
2018,11,Global,"Calvin Harris, Jessie Reyez",Promises (with Sam Smith),38.0,14341669,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2018,11,Global,Juice WRLD,Lucid Dreams,30.0,14259821,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
2018,11,Global,Dean Lewis,Be Alright,34.0,14226805,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
2018,11,Global,Lil Baby,Drip Too Hard (Lil Baby & Gunna),26.0,14220061,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2018,11,Global,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),22.0,13877896,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
2018,11,Global,"6ix9ine, Anuel AA",BEBE,41.0,13356015,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
2018,11,Global,XXXTENTACION,SAD!,33.0,13310938,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2018,11,Global,Little Mix,Woman Like Me (feat. Nicki Minaj),52.0,13304136,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
2018,11,Global,"Dua Lipa, BLACKPINK",Kiss and Make Up,55.0,13300319,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
2018,11,Global,Billie Eilish,come out and play,181.0,13264422,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
2018,11,Global,"6ix9ine, Nicki Minaj, Kanye West",MAMA,73.0,13240444,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
2018,11,Global,Michael Bublé,It's Beginning to Look a Lot like Christmas,197.0,13014838,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
2018,11,Global,Post Malone,Better Now,37.0,12782076,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2018,11,Global,Kanye West,I Love It (& Lil Pump),78.0,12749355,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2018,11,Global,Zara Larsson,Ruin My Life,47.0,12387820,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
2018,11,Global,Rita Ora,Let You Love Me,41.0,12318260,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
